instance,family,scale,variant,seed,solver,runtime_ms,status,par2_ms,timed_out,structural_result,fallback_used,registry_ms,family_checks,recovery_ms,flow_ms,fallback_ms,total_end_to_end_ms,peak_rss_kb
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,lkk_4c_indexed,267.74853,SATISFIABLE,267.74853,False,UNKNOWN,True,211.158,200001,2.98829,0,2.02763,232.274,10916
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,cadical,117.518693,SATISFIABLE,117.518693,False,,,,,,,,117.518693,3108
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,cadical,118.942651,SATISFIABLE,118.942651,False,,,,,,,,118.942651,2644
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,kissat,117.402541,SATISFIABLE,117.402541,False,,,,,,,,117.402541,1900
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,lkk_4a_sealed,67.538782,SATISFIABLE,67.538782,False,UNKNOWN,True,0.604514,7055,0.23979,0,27.0534,31.0255,5860
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,lkk_4c_indexed,67.214091,SATISFIABLE,67.214091,False,UNKNOWN,True,0.053767,15,0.218475,0,27.9964,31.11,5792
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,kissat,66.558246,SATISFIABLE,66.558246,False,,,,,,,,66.558246,1884
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,lkk_4a_sealed,67.240619,SATISFIABLE,67.240619,False,UNKNOWN,True,0.557159,7055,0.222716,0,26.0495,29.543,5796
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,lkk_4c_indexed,67.505691,SATISFIABLE,67.505691,False,UNKNOWN,True,0.053762,15,0.225597,0,29.1934,33.0637,5968
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,cadical,66.48961,SATISFIABLE,66.48961,False,,,,,,,,66.48961,2644
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,lkk_4a_sealed,67.295237,SATISFIABLE,67.295237,False,UNKNOWN,True,0.569893,7055,0.232472,0,25.4897,28.8006,5868
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,lkk_4c_indexed,67.270636,SATISFIABLE,67.270636,False,UNKNOWN,True,0.053289,15,0.225499,0,26.1548,29.3369,5696
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,cadical,66.36184,SATISFIABLE,66.36184,False,,,,,,,,66.36184,2644
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,kissat,117.65946,SATISFIABLE,117.65946,False,,,,,,,,117.65946,1888
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,kissat,117.348115,SATISFIABLE,117.348115,False,,,,,,,,117.348115,2152
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,lkk_4a_sealed,719.871663,SATISFIABLE,719.871663,False,UNKNOWN,True,3.446,44536,0.531551,0,677.063,685.343,8764
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,lkk_4c_indexed,669.829315,SATISFIABLE,669.829315,False,UNKNOWN,True,0.125589,11,0.555747,0,652.453,657.411,8844
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,cadical,719.618384,SATISFIABLE,719.618384,False,,,,,,,,719.618384,5656
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,lkk_4a_sealed,770.794426,SATISFIABLE,770.794426,False,UNKNOWN,True,3.72594,44536,0.577062,0,724.148,732.691,8544
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,lkk_4c_indexed,770.321537,SATISFIABLE,770.321537,False,UNKNOWN,True,0.122583,11,0.538581,0,733.358,738.762,8628
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,cadical,1022.122909,SATISFIABLE,1022.122909,False,,,,,,,,1022.122909,5316
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,kissat,2480.461086,SATISFIABLE,2480.461086,False,,,,,,,,2480.461086,5596
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,lkk_4c_indexed,872.631156,SATISFIABLE,872.631156,False,UNKNOWN,True,0.239192,11,1.1422,0,824.102,832.607,8804
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,cadical,870.869693,SATISFIABLE,870.869693,False,,,,,,,,870.869693,5376
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,kissat,619.55171,SATISFIABLE,619.55171,False,,,,,,,,619.55171,4700
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,lkk_4a_sealed,921.991829,SATISFIABLE,921.991829,False,UNKNOWN,True,4.09304,44536,0.637627,0,868.194,877.965,8580
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,lkk_4a_sealed,770.981705,SATISFIABLE,770.981705,False,UNKNOWN,True,17.899,185346,1.36575,0,728.125,754.26,9936
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,lkk_4c_indexed,820.972,SATISFIABLE,820.972,False,UNKNOWN,True,0.354009,20,1.49536,0,754.855,764.665,10144
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,cadical,820.08445,SATISFIABLE,820.08445,False,,,,,,,,820.08445,6348
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,kissat,168.370116,SATISFIABLE,168.370116,False,,,,,,,,168.370116,2520
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,lkk_4c_indexed,821.772348,SATISFIABLE,821.772348,False,UNKNOWN,True,0.284896,20,1.39395,0,776.117,785.036,9940
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,cadical,870.402907,SATISFIABLE,870.402907,False,,,,,,,,870.402907,6276
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,kissat,219.348942,SATISFIABLE,219.348942,False,,,,,,,,219.348942,2700
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,lkk_4a_sealed,872.023833,SATISFIABLE,872.023833,False,UNKNOWN,True,17.9895,185346,1.4708,0,827.759,854.046,9972
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,cadical,1222.784792,SATISFIABLE,1222.784792,False,,,,,,,,1222.784792,6876
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,kissat,168.319383,SATISFIABLE,168.319383,False,,,,,,,,168.319383,2520
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,lkk_4a_sealed,1223.85225,SATISFIABLE,1223.85225,False,UNKNOWN,True,16.8747,185346,1.47874,0,1179.46,1205.23,10472
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,lkk_4c_indexed,1274.622797,SATISFIABLE,1274.622797,False,UNKNOWN,True,0.368246,20,1.77787,0,1236.15,1247.38,10204
