seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
701002,1,5,[2],"[3,2,3,2,3]","[[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005793,0.017361,0.001132,False
701003,4,5,"[3,2,3,3]","[2,3,1,3,3]","[[1,2,4],[1,2],[0,1,2,4],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.021767,0.057565,0.003405,False
701004,7,5,"[2,2,1,1,3,3,2]","[1,3,2,3,2]","[[1,3],[0,1,2,3,4],[2],[0,2,4],[0,1,2],[0,1,2,4],[0,4]]",UNSAT,UNSAT,UNSAT,"[4, 6]",0.106132,0.105735,0.007284,False
701005,7,6,"[3,3,1,1,2,1,1]","[2,3,3,3,1,2]","[[0,1,3,4],[0,4,5],[0,3],[2],[0,1,2,3,4,5],[3],[3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 5, 6]",0.557607,0.076714,0.005477,False
701006,6,3,"[2,1,1,1,1,1]","[3,1,2]","[[0,1],[1],[1],[0],[0],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.018583,0.044215,0.002713,False
701007,5,7,"[2,1,1,3,1]","[3,2,2,3,3,3,1]","[[0,3],[0,1,3,4,5,6],[1,3],[0,1,2,3,4,6],[2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.171844,0.04541,0.003262,False
701008,7,2,"[1,2,2,1,2,1,2]","[2,3]","[[0,1],[0,1],[0,1],[1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2, 4]",0.08723,0.061729,0.003994,False
701009,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.037365,0.123341,0.002587,False
701010,6,2,"[1,1,1,1,1,1]","[3,3]","[[0],[0,1],[0,1],[0],[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.134097,0.049455,0.002555,False
701011,1,6,[1],"[3,3,2,1,2,1]","[[1,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006259,0.014635,0.001103,False
701012,7,6,"[2,2,3,1,2,1,1]","[1,3,3,2,3,2]","[[0,1,2,3,4],[1,2,3,4],[0,2,3,4,5],[0,1,2,3,4,5],[1,2,4,5],[2,3,4,5],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.802469,0.09806,0.005771,False
701013,4,2,"[2,1,1,1]","[2,3]","[[0,1],[0],[1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.035083,0.027327,0.00147,False
701014,1,7,[3],"[1,2,1,3,3,2,1]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006767,0.023794,0.00154,False
701015,2,7,"[2,2]","[1,3,2,2,3,1,1]","[[1,2,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017874,0.037145,0.002078,False
701016,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.00598,0.029547,0.001189,False
701017,6,5,"[2,1,2,1,1,1]","[2,1,3,3,1]","[[0,1],[0,1,2,3,4],[0,1,2,3,4],[3],[0,1,2,3,4],[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.272198,0.05232,0.003626,False
701018,4,7,"[3,1,2,1]","[3,2,2,2,3,3,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5,6],[0,1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.082692,0.042387,0.003042,False
701019,3,2,"[2,1,1]","[2,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016125,0.022563,0.001284,False
701020,2,6,"[3,2]","[1,3,1,1,2,3]","[[0,1,2,3,4,5],[2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015267,0.125324,0.001998,False
701021,7,3,"[1,1,2,1,1,1,1]","[2,3,3]","[[2],[0,1,2],[0,1,2],[0],[0],[2],[0]]",UNSAT,UNSAT,UNSAT,"[3, 4, 6]",0.161628,0.067402,0.003874,False
701022,2,3,"[2,1]","[3,1,3]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010139,0.027112,0.00217,False
701023,6,3,"[1,1,1,1,1,1]","[2,2,2]","[[1],[2],[0,1,2],[0],[0,1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.197324,0.036893,0.002312,False
701024,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008923,0.030129,0.001971,False
701025,7,2,"[1,1,1,1,1,1,2]","[2,3]","[[0,1],[1],[0],[0,1],[1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 4, 5, 6]",0.19955,0.053596,0.0036,False
701026,3,5,"[1,1,2]","[2,1,2,1,2]","[[0,1,2,3,4],[1],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.029385,0.029452,0.001964,False
701027,3,4,"[3,1,1]","[3,2,1,3]","[[0,1,3],[0,1,2,3],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.024956,0.02866,0.00185,False
701028,4,2,"[1,2,1,2]","[1,3]","[[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.01962,0.040356,0.002612,False
701029,3,2,"[2,1,1]","[2,2]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015877,0.023902,0.001338,False
701030,7,3,"[1,1,1,2,2,1,1]","[1,3,3]","[[1,2],[0],[0,1,2],[0,2],[0,2],[1],[2]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.038505,0.053019,0.003372,False
701031,7,5,"[2,1,3,1,3,1,1]","[2,2,2,3,2]","[[0,1,3,4],[2,3,4],[0,2,3,4],[0],[1,2,3],[1,2],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.585876,0.099095,0.006757,False
701032,2,3,"[1,1]","[1,1,2]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009782,0.121745,0.001079,False
701033,4,3,"[2,2,1,1]","[2,3,1]","[[1,2],[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.042558,0.033833,0.001941,False
701034,1,2,[1],"[2,3]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00365,0.010335,0.000715,False
701035,6,2,"[1,1,1,1,2,1]","[3,2]","[[0,1],[0,1],[1],[1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[2, 3, 4]",0.078886,0.046168,0.002692,False
701036,7,7,"[1,2,1,3,2,1,1]","[2,3,3,1,2,2,1]","[[5],[3,5,6],[0,1,3,5],[1,3,4,6],[3,5],[1,2,6],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.165603,0.06802,0.00532,False
701037,7,4,"[1,1,1,1,1,1,1]","[1,3,2,3]","[[1],[0,1,2,3],[2],[0],[0],[2,3],[0,3]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.07372,0.062916,0.003813,False
701038,3,7,"[2,2,3]","[3,1,1,3,3,3,2]","[[0,1,2,3,4,5,6],[2,6],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.038806,0.040663,0.002873,False
701039,2,2,"[1,1]","[1,1]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007865,0.017142,0.001021,False
701040,1,5,[1],"[3,3,1,2,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005225,0.014484,0.001252,False
701041,1,3,[3],"[3,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004062,0.016248,0.000988,False
701042,3,6,"[3,3,1]","[3,3,1,1,1,1]","[[0,1,3],[1,3,5],[0,1,3,5]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.019111,0.042741,0.002858,False
701043,6,3,"[3,1,1,1,1,1]","[3,1,3]","[[0,1,2],[0],[0],[1],[0],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.023869,0.049381,0.003197,False
701044,2,5,"[3,1]","[2,1,3,1,3]","[[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014988,0.028539,0.001878,False
701045,2,2,"[1,2]","[3,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008357,0.018517,0.001052,False
701046,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002905,0.009442,0.000651,False
701047,1,5,[1],"[1,3,2,3,1]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005184,0.011684,0.00089,False
701048,2,3,"[1,1]","[2,2,3]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009563,0.016671,0.001248,False
701049,7,6,"[3,1,1,2,3,1,1]","[1,2,2,1,3,3]","[[1,2,3,4,5],[0],[0,2,3],[0,2],[0,1,3,5],[4],[1]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.069088,0.09484,0.006442,False
701050,3,3,"[1,3,1]","[2,2,1]","[[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.021221,0.037814,0.002171,False
701051,6,5,"[1,1,2,2,2,3]","[2,2,3,2,1]","[[0,1,2,3,4],[0,4],[0,1,2,4],[2,3],[1,2,4],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.299417,0.101705,0.006808,False
701052,2,4,"[2,1]","[3,1,2,1]","[[0,1,2,3],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012433,0.022006,0.001398,False
701053,6,4,"[3,1,1,1,1,1]","[3,3,2,3]","[[0,1,2,3],[0,1,2,3],[2],[0,1,2,3],[0,1,3],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.225821,0.056563,0.003597,False
701054,1,4,[1],"[1,1,3,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004991,0.012122,0.000719,False
701055,1,2,[1],"[1,3]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003443,0.010536,0.000685,False
701056,6,7,"[3,3,1,3,1,1]","[3,1,2,3,3,2,2]","[[0,1,2,3,5,6],[1,3,4],[1,5],[0,1,3,4,5,6],[3,4],[3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.372043,0.088374,0.005044,False
701057,6,4,"[3,1,1,1,3,3]","[2,3,3,3]","[[0,1,2,3],[0,1,2,3],[1,3],[2,3],[0,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.230139,0.186333,0.006366,False
701058,4,4,"[1,1,2,1]","[3,1,3,2]","[[0,1,2,3],[3],[1,2],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.054615,0.030308,0.001766,False
701059,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.058179,0.06247,0.002425,False
701060,1,7,[1],"[2,1,2,2,2,2,3]","[[5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007059,0.027772,0.001018,False
701061,4,2,"[2,1,1,1]","[2,2]","[[0,1],[1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.02545,0.036162,0.002103,False
701062,2,2,"[1,1]","[2,2]","[[1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008416,0.016832,0.000972,False
701063,4,4,"[1,2,3,2]","[2,2,2,1]","[[0],[2,3],[1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.028488,0.047496,0.002845,False
701064,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011863,0.019126,0.000975,False
701065,5,7,"[1,2,1,1,1]","[2,3,2,3,2,1,3]","[[2,3,4,5],[2,3,4,6],[0,1,3,4,5],[3,6],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.178859,0.040463,0.003089,False
701066,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009432,0.034429,0.002053,False
701067,4,7,"[2,1,1,3]","[1,3,1,3,2,3,1]","[[0,1,2,3,4,5,6],[5],[0,1,2,5],[0,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.093857,0.045276,0.003036,False
701068,5,3,"[1,1,1,1,2]","[3,2,3]","[[0,1,2],[0],[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.088443,0.038677,0.002225,False
701069,5,3,"[2,1,1,1,2]","[2,2,3]","[[0,2],[0,1,2],[2],[1,2],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.090238,0.135777,0.002021,False
701070,6,6,"[3,1,1,2,1,3]","[3,2,2,1,2,1]","[[1,2,3,4,5],[4],[4],[0,2],[5],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.332395,0.071481,0.004889,False
701071,7,7,"[3,3,2,1,1,2,1]","[1,2,1,3,2,3,3]","[[1,3,4,6],[0,1,2,3,4,5,6],[0,1,2,3,4,6],[3,4],[1,6],[2,5,6],[1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.818702,0.090741,0.005696,False
701072,3,7,"[1,2,1]","[1,1,1,3,3,1,3]","[[3,4,5,6],[1,2,3,4,6],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.040086,0.031817,0.002259,False
701073,2,3,"[1,1]","[1,2,1]","[[0,1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010559,0.017512,0.001182,False
701074,1,4,[2],"[3,3,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004991,0.016293,0.001123,False
701075,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.016957,0.030963,0.001614,False
701076,6,7,"[2,1,1,2,2,2]","[3,1,1,1,1,2,2]","[[0,1],[0,1,2,3,4,5,6],[3],[0,1,2,3,4,5,6],[0,5],[0,1,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.377953,0.079301,0.004685,False
701077,2,3,"[2,2]","[1,1,3]","[[0,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009997,0.030352,0.001965,False
701078,3,7,"[1,2,1]","[2,1,2,2,2,3,3]","[[0,1,2,3,4,5,6],[0,2,3,4,5,6],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.039228,0.032831,0.002559,False
701079,5,5,"[1,3,1,3,1]","[2,2,2,2,2]","[[1],[2,3,4],[3],[0,1,3,4],[0,1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.133578,0.194523,0.002591,False
701080,5,4,"[2,1,1,1,2]","[3,1,3,3]","[[0,1,2,3],[2],[0],[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.113225,0.040426,0.002236,False
701081,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.02341,0.036264,0.001919,False
701082,7,3,"[1,1,1,3,1,1,3]","[3,1,1]","[[0,1],[1],[1],[0,1,2],[2],[0],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.038197,0.059624,0.004023,False
701083,2,4,"[2,2]","[3,3,2,3]","[[0,1,2],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012441,0.023267,0.001426,False
701084,3,2,"[1,1,2]","[2,2]","[[1],[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01665,0.021964,0.001286,False
701085,5,2,"[2,1,2,2,1]","[1,2]","[[0,1],[0],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01622,0.044567,0.002887,False
701086,7,6,"[2,1,1,1,2,2,1]","[3,3,1,3,3,1]","[[0,1,2,3,4,5],[0,1,3,4,5],[4],[0,1,3,5],[4,5],[0,1,2,3,4,5],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.69546,0.075876,0.004309,False
701087,5,5,"[3,3,2,2,3]","[2,1,3,2,1]","[[0,1,2,3,4],[0,1,2,3],[0,1,2,4],[1,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.155177,0.080996,0.00549,False
701088,4,2,"[1,1,1,2]","[3,2]","[[0],[0],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.033981,0.037537,0.002119,False
701089,6,4,"[2,2,1,3,2,1]","[1,2,3,1]","[[1,3],[0,1,2,3],[3],[0,2,3],[0,1,3],[3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.028756,0.089474,0.005363,False
701090,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.089549,3.52371,0.002572,False
701091,6,4,"[2,1,2,1,2,3]","[2,1,3,1]","[[1,3],[2],[0,1],[2],[0,2,3],[0,1,3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.031058,0.061105,0.003741,False
701092,7,7,"[2,2,3,2,2,2,2]","[1,3,1,1,1,1,3]","[[0,2,5],[1,3],[0,3,4],[2,5],[2,4,5],[1,2],[0,1,4]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.053772,0.078903,0.005881,False
701093,3,6,"[2,2,3]","[2,2,1,2,2,2]","[[0,1,3,5],[0,1,2,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.036507,0.042961,0.002838,False
701094,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003952,0.014428,0.000756,False
701095,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006586,0.014734,0.00074,False
701096,3,4,"[1,2,3]","[2,2,1,1]","[[2,3],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.01865,0.04394,0.003058,False
701097,3,5,"[1,2,2]","[1,3,1,2,1]","[[4],[0,1,2,3,4],[1,4]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.022384,0.039154,0.002581,False
701098,6,2,"[1,1,1,2,1,1]","[1,2]","[[0],[1],[0],[0,1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.017536,0.104525,0.002824,False
701099,5,7,"[1,1,3,2,2]","[1,3,3,1,2,1,3]","[[0,1,2,3,4,6],[3],[1,2,4,5],[1,4],[1,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.185942,0.048099,0.003256,False
701100,7,6,"[1,1,2,2,2,1,1]","[2,2,1,2,3,3]","[[2],[0,1,3,4,5],[0,1,2,3],[0,2,5],[0,4],[4,5],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.724376,0.074421,0.004339,False
701101,2,4,"[1,1]","[3,2,1,3]","[[0],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012091,0.017124,0.000997,False
701102,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.03945,0.03634,0.001842,False
701103,1,5,[2],"[1,3,1,1,2]","[[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005768,0.018049,0.001202,False
701104,3,3,"[1,1,3]","[3,1,3]","[[2],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.021095,0.035626,0.002075,False
701105,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006319,0.022197,0.001103,False
701106,4,6,"[1,1,1,1]","[2,3,1,1,2,2]","[[4,5],[5],[0,2,4,5],[1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.07267,0.029602,0.001946,False
701107,2,3,"[2,1]","[2,2,2]","[[0,1,2],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009831,0.01947,0.001191,False
701108,2,2,"[1,2]","[1,1]","[[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007759,0.025792,0.001489,False
701109,1,5,[3],"[1,2,1,2,1]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005289,0.020655,0.001264,False
701110,7,2,"[1,1,1,1,1,1,2]","[2,1]","[[1],[1],[0,1],[1],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.016361,0.142566,0.003235,False
701111,2,7,"[3,3]","[2,2,2,1,1,1,3]","[[0,1,4,6],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017676,0.033274,0.002119,False
701112,7,7,"[2,1,1,3,2,2,1]","[3,2,3,2,3,3,2]","[[1,2,5],[0],[2],[0,3,5,6],[3,6],[0,1,2,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.811372,0.064904,0.004405,False
701113,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009866,0.034872,0.001816,False
701114,2,3,"[1,2]","[1,1,3]","[[0,2],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01028,0.019725,0.00128,False
701115,5,2,"[2,1,1,1,1]","[2,3]","[[0,1],[0],[0],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.033151,0.039239,0.002376,False
701116,1,4,[1],"[3,3,2,2]",[[2]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004945,0.012829,0.000739,False
701117,6,2,"[1,1,1,2,1,2]","[3,3]","[[1],[1],[0],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 5]",0.094865,0.047425,0.002943,False
701118,3,4,"[1,1,3]","[1,1,3,1]","[[1,3],[3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.025715,0.039012,0.002605,False
701119,7,2,"[2,1,2,1,1,1,1]","[1,1]","[[0,1],[0],[0,1],[0],[0],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01731,0.049733,0.002956,False
701120,7,3,"[2,2,3,2,2,1,1]","[3,1,2]","[[0,1,2],[0,1,2],[0,1,2],[0,2],[0,2],[0],[1]]",UNSAT,UNSAT,UNSAT,"[2, 6]",0.057459,0.063361,0.004411,False
701121,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010763,0.047433,0.002101,False
701122,5,6,"[3,3,1,2,2]","[3,1,3,3,1,3]","[[0,1,2],[0,2,4,5],[0],[0,1,2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.373427,0.155363,0.003502,False
701123,2,4,"[1,1]","[1,3,1,1]","[[0,1],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013081,0.018164,0.001094,False
701124,7,6,"[1,2,1,2,2,1,1]","[2,1,2,1,2,2]","[[1],[0,1,2,3,4,5],[3],[0,2,3,4,5],[0,1,2,3,4,5],[0],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.880585,0.087407,0.004884,False
701125,6,7,"[1,1,1,2,3,3]","[1,2,2,2,2,3,3]","[[0,4],[1,2,3,4,6],[0,1,2,3,4,5,6],[1,2,3,4,5,6],[0,1,2,3,4,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.377313,0.071718,0.00566,False
701126,6,3,"[2,2,1,1,1,2]","[3,2,2]","[[0,2],[1,2],[2],[1],[0,2],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.059269,0.053116,0.003459,False
701127,4,6,"[1,3,2,2]","[2,3,1,3,3,3]","[[2,4],[1,2,3],[0,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.074731,0.052787,0.00309,False
701128,7,4,"[1,1,1,1,1,3,2]","[1,3,3,2]","[[0,1,3],[1],[3],[0,2],[2],[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.460101,0.067487,0.00501,False
701129,2,2,"[1,2]","[3,1]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007987,0.019793,0.000971,False
701130,7,6,"[1,2,1,3,3,2,1]","[1,2,1,2,3,2]","[[3],[1,2],[0,5],[1,2,3,5],[0,1,2,3,4,5],[0,2,3],[0,1,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 5]",0.325884,0.158547,0.00597,False
701131,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006295,0.022312,0.001084,False
701132,4,3,"[1,1,1,2]","[2,2,1]","[[1,2],[2],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.043893,0.027849,0.001686,False
701133,2,5,"[2,1]","[1,1,1,1,3]","[[2,3,4],[1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013531,0.021521,0.001547,False
701134,5,3,"[2,3,2,1,2]","[2,2,1]","[[0,1,2],[0,1,2],[1,2],[0,1],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.027068,0.052656,0.00368,False
701135,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003717,0.011086,0.000692,False
701136,5,7,"[2,2,1,2,2]","[3,3,3,3,1,2,1]","[[0,1,2,4,5,6],[1,2],[4],[0,1,3,4,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.175464,0.048824,0.003552,False
701137,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.03002,0.03943,0.002183,False
701138,3,6,"[1,2,1]","[2,2,3,2,1,3]","[[0,1,2,3,4,5],[0,1,2,4],[0,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.033608,0.041138,0.002283,False
701139,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.02274,0.034182,0.001825,False
701140,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007677,0.01414,0.000686,False
701141,1,5,[1],"[3,3,3,2,2]",[[2]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005361,0.012202,0.001894,False
701142,4,7,"[1,1,3,2]","[3,1,3,2,3,2,2]","[[5],[2,4],[0,1,3,5],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.081503,0.046895,0.003678,False
