seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300156,5,2,"[1,1,2,1,1]","[1,2]","[[0,1],[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[2,4]",0.026047000,0.039098000,3,6,9,16,False
300157,3,4,"[1,3,1]","[3,3,2,3]","[[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.023265000,0.025224000,5,5,9,15,False
300158,3,2,"[1,1,1]","[3,2]","[[1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.015231000,0.018084000,3,3,7,9,False
300159,5,2,"[1,2,2,1,2]","[2,2]","[[0],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.029928000,0.042366000,4,8,9,16,False
300160,3,4,"[3,1,3]","[1,2,3,1]","[[0,1,2,3],[0,2],[0,2,3]]",UNSAT,UNSAT,"[0,2]",0.020661000,0.136993000,6,7,9,16,False
300161,6,4,"[2,1,2,1,3,1]","[2,3,3,1]","[[0,3],[0],[0,1],[0,1],[0,1,2,3],[2]]",UNSAT,UNSAT,"[0,1,2]",0.064872000,0.050719000,8,10,12,22,False
300162,4,5,"[2,1,2,2]","[1,3,3,3,3]","[[0,1,2,3,4],[2,4],[0,1,2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.056850000,0.036371000,7,7,11,24,False
300163,4,2,"[1,1,2,1]","[1,2]","[[0,1],[0],[0,1],[1]]",UNSAT,UNSAT,"[1,2]",0.015291000,0.033101000,3,5,8,12,False
300164,1,3,[1],"[1,1,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003980000,0.012263000,1,1,6,7,False
300165,1,2,[1],"[3,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003158000,0.010073000,1,1,5,4,False
300166,1,2,[2],"[1,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003144000,0.012541000,2,2,5,5,False
300167,2,5,"[2,1]","[3,2,1,3,3]","[[1,3],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.012264000,0.019944000,3,3,9,13,False
300168,4,3,"[1,2,3,2]","[2,3,1]","[[0,1],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[2,3]",0.024238000,0.041926000,6,8,9,17,False
300169,2,3,"[1,1]","[2,2,3]","[[2],[1]]",FEASIBLE,FEASIBLE,null,0.009170000,0.014278000,2,2,7,7,False
300170,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005633000,0.019310000,1,2,5,5,False
300171,2,3,"[1,2]","[2,3,3]","[[0,1,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.009185000,0.018273000,3,3,7,10,False
300172,5,5,"[1,1,2,1,1]","[3,2,2,1,1]","[[0],[0,1,2,3,4],[0,2,3,4],[0,1,2,3,4],[4]]",FEASIBLE,FEASIBLE,null,0.120331000,0.034268000,6,6,12,26,False
300173,4,3,"[1,2,1,3]","[1,2,1]","[[1],[1,2],[1],[0,1,2]]",UNSAT,UNSAT,"[1,3]",0.022580000,0.035747000,4,7,9,14,False
300174,1,3,[3],"[1,1,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004032000,0.015938000,3,3,6,7,False
300175,6,6,"[2,2,1,3,1,1]","[2,1,1,1,3,1]","[[0,2,3,4,5],[0,2,3,5],[1,3,4,5],[0,2,3],[0,1,2,3,4],[2]]",UNSAT,UNSAT,"[3,5]",0.082544000,0.154230000,8,10,14,34,False
300176,2,2,"[1,1]","[2,2]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.007320000,0.014777000,2,2,6,7,False
300177,1,2,[1],"[1,2]",[[0]],FEASIBLE,FEASIBLE,null,0.003302000,0.010119000,1,1,5,4,False
300178,1,2,[1],"[1,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003165000,0.010375000,1,1,5,5,False
300179,3,4,"[1,2,2]","[1,1,3,1]","[[1],[0,1,2,3],[0,2]]",FEASIBLE,FEASIBLE,null,0.022986000,0.033928000,5,5,9,14,False
300180,2,6,"[1,1]","[1,3,3,1,2,2]","[[0,1,2,3,4,5],[2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015140000,0.021863000,2,2,10,18,False
300181,6,4,"[1,3,1,1,1,1]","[1,3,2,3]","[[1],[1,2,3],[0,1,2,3],[0],[1,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.204879000,0.056217000,8,8,12,25,False
300182,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010022000,0.033286000,1,6,9,13,False
300183,1,6,[1],"[2,3,1,3,1,1]",[[2]],FEASIBLE,FEASIBLE,null,0.005512000,0.012411000,1,1,9,8,False
300184,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.020482000,0.027425000,3,4,7,9,False
300185,5,4,"[3,1,1,3,3]","[2,2,3,1]","[[0,1,2],[1],[3],[0,2,3],[0,1,3]]",UNSAT,UNSAT,"[2,3]",0.038683000,0.047339000,7,11,11,20,False
300186,4,2,"[1,1,1,2]","[1,2]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,3]",0.023469000,0.032600000,3,5,8,13,False
300187,4,4,"[2,1,1,1]","[3,3,3,3]","[[0,1],[0,1,2,3],[2,3],[2]]",FEASIBLE,FEASIBLE,null,0.046425000,0.025704000,5,5,10,17,False
300188,3,3,"[1,1,1]","[1,2,3]","[[0,1,2],[0,2],[1]]",FEASIBLE,FEASIBLE,null,0.020449000,0.020674000,3,3,8,12,False
300189,4,2,"[2,1,1,2]","[1,1]","[[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.010436000,0.035300000,2,6,8,14,False
300190,4,2,"[1,1,2,1]","[2,1]","[[0,1],[0],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021056000,0.031607000,3,5,8,12,False
300191,2,4,"[2,1]","[1,3,3,2]","[[0,2],[3]]",FEASIBLE,FEASIBLE,null,0.010510000,0.019067000,3,3,8,9,False
300192,1,2,[1],"[1,2]",[[1]],FEASIBLE,FEASIBLE,null,0.003386000,0.083436000,1,1,5,4,False
300193,2,4,"[2,2]","[1,2,3,1]","[[0,1,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.010912000,0.021690000,4,4,8,12,False
300194,6,2,"[2,1,2,1,1,2]","[1,1]","[[0,1],[1],[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.013623000,0.039664000,2,9,10,17,False
300195,3,5,"[3,2,1]","[2,3,3,2,1]","[[0,1,2,3,4],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.026744000,0.030545000,6,6,10,22,False
300196,5,3,"[3,3,2,3,2]","[1,1,1]","[[0,1,2],[0,1,2],[0,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.015259000,0.046531000,3,13,10,22,False
300197,5,5,"[2,3,2,3,2]","[1,2,1,2,1]","[[1,3],[0,1,2],[0,1,2,3],[1,2,3,4],[0,1]]",UNSAT,UNSAT,"[1,4]",0.042750000,0.055424000,7,12,12,25,False
300198,3,2,"[1,1,1]","[3,2]","[[1],[1],[0]]",FEASIBLE,FEASIBLE,null,0.015014000,0.017408000,3,3,7,8,False
300199,2,4,"[3,2]","[3,2,3,3]","[[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,null,0.011415000,0.023907000,5,5,8,12,False
300200,6,6,"[1,1,1,1,1,1]","[2,3,1,1,3,3]","[[0,1,2,3,4,5],[0,3,5],[3,4],[1,3,4,5],[1,4],[0]]",FEASIBLE,FEASIBLE,null,0.298585000,0.057001000,6,6,14,30,False
300201,2,5,"[3,2]","[1,2,3,3,1]","[[0,1,2,3,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.013072000,0.026968000,5,5,9,15,False
300202,6,2,"[1,1,1,2,2,1]","[3,2]","[[0],[0,1],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,3,4]",0.084119000,0.045793000,5,8,10,17,False
300203,2,3,"[1,2]","[3,1,2]","[[1],[1,2]]",UNSAT,UNSAT,"[0,1]",0.009282000,0.024547000,2,3,7,8,False
300204,2,3,"[1,1]","[1,1,1]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009151000,0.017508000,2,2,7,9,False
300205,5,6,"[2,3,3,1,1]","[2,3,2,2,2,1]","[[1,2,3,4],[0,1,2,3,5],[0,1,5],[0,3],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.143286000,0.063972000,10,10,13,29,False
300206,5,3,"[1,1,1,1,2]","[1,2,3]","[[0,1,2],[0,1,2],[2],[2],[0,2]]",FEASIBLE,FEASIBLE,null,0.080313000,0.127552000,6,6,10,18,False
300207,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002915000,0.009919000,1,1,4,3,False
300208,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.015304000,0.028584000,2,4,7,9,False
300209,6,6,"[3,3,2,3,2,2]","[3,2,1,2,3,3]","[[0,1,2,3],[0,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.305038000,0.130857000,14,15,14,42,False
300210,6,4,"[2,2,1,1,3,1]","[1,3,1,1]","[[0,1,2],[0,1,2],[0],[0,1,2],[0,1,2,3],[2]]",UNSAT,UNSAT,"[0,1,2]",0.066510000,0.054856000,6,10,12,25,False
300211,1,6,[3],"[3,3,1,1,2,3]","[[1,2,5]]",FEASIBLE,FEASIBLE,null,0.005702000,0.018269000,3,3,9,10,False
300212,1,4,[1],"[3,2,2,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004498000,0.013319000,1,1,7,9,False
300213,6,4,"[1,1,2,1,3,1]","[1,2,1,2]","[[1],[2],[1,2],[0,3],[0,2,3],[0,1,2,3]]",UNSAT,UNSAT,"[1,2]",0.036112000,0.052310000,6,9,12,23,False
300214,1,3,[2],"[1,2,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003951000,0.013976000,2,2,6,7,False
300215,2,5,"[1,1]","[2,1,3,1,3]","[[4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012437000,0.018107000,2,2,9,13,False
300216,2,3,"[1,1]","[1,1,2]","[[0],[1]]",FEASIBLE,FEASIBLE,null,0.008951000,0.014074000,2,2,7,7,False
300217,4,6,"[1,1,1,3]","[2,2,2,1,3,1]","[[4],[0,3,5],[4],[1,4,5]]",FEASIBLE,FEASIBLE,null,0.066721000,0.028872000,6,6,12,18,False
300218,1,2,[1],"[3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.003310000,0.010126000,1,1,5,4,False
300219,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.002889000,0.009550000,1,1,4,3,False
300220,3,4,"[1,2,2]","[2,3,1,2]","[[3],[0,2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.023460000,0.025265000,5,5,9,13,False
300221,2,6,"[1,2]","[2,1,2,2,1,2]","[[4],[2,4]]",UNSAT,UNSAT,"[0,1]",0.014358000,0.026050000,2,3,10,11,False
300222,5,3,"[1,1,3,1,1]","[3,3,1]","[[1,2],[2],[0,1,2],[0,1],[0]]",UNSAT,UNSAT,"[1,2]",0.025706000,0.039547000,6,7,10,17,False
300223,1,4,[1],"[2,3,2,1]","[[1,3]]",FEASIBLE,FEASIBLE,null,0.004638000,0.012320000,1,1,7,7,False
300224,1,5,[3],"[3,1,3,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004887000,0.018039000,3,3,8,10,False
300225,5,3,"[1,1,3,1,1]","[3,1,1]","[[0,2],[0],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[2,4]",0.034433000,0.042101000,5,7,10,17,False
300226,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008807000,0.030609000,1,5,8,11,False
300227,4,3,"[1,1,1,1]","[1,1,2]","[[0,2],[1,2],[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.039618000,0.036440000,4,4,9,15,False
300228,4,2,"[1,1,1,1]","[2,3]","[[1],[1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.029701000,0.021605000,4,4,8,11,False
300229,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008269000,0.027851000,1,4,7,9,False
300230,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005918000,0.020012000,1,2,5,5,False
300231,5,3,"[1,2,3,1,1]","[2,2,1]","[[1],[0,1,2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.039210000,0.044508000,5,8,10,18,False
300232,4,5,"[2,1,3,2]","[3,2,1,2,2]","[[0,1,2,3,4],[3],[0,3,4],[1,2,4]]",FEASIBLE,FEASIBLE,null,0.059683000,0.034669000,8,8,11,21,False
300233,5,4,"[1,1,1,1,1]","[3,3,2,3]","[[0],[1],[0],[0,1,2,3],[3]]",FEASIBLE,FEASIBLE,null,0.099882000,0.027331000,5,5,11,17,False
300234,4,4,"[2,1,3,1]","[3,2,2,2]","[[0,1,2,3],[2,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.048905000,0.032840000,7,7,10,22,False
300235,5,5,"[3,1,1,3,1]","[1,3,3,3,1]","[[0,2,3,4],[0,1,2,3,4],[1],[0,1,2,3,4],[4]]",FEASIBLE,FEASIBLE,null,0.121229000,0.041144000,9,9,12,26,False
300236,1,3,[2],"[1,2,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004113000,0.013823000,2,2,6,6,False
300237,2,4,"[1,2]","[1,3,1,2]","[[0,1,2,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.010914000,0.097068000,3,3,8,12,False
300238,1,6,[2],"[2,2,2,1,1,2]","[[0,2,4,5]]",FEASIBLE,FEASIBLE,null,0.005839000,0.016036000,2,2,9,11,False
300239,5,6,"[3,3,1,3,1]","[3,2,2,3,1,3]","[[0,1,2,3,4,5],[1,2,3,5],[2],[0,2,3,4,5],[0,1,5]]",FEASIBLE,FEASIBLE,null,0.143434000,0.059116000,11,11,13,30,False
300240,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.020975000,0.031544000,2,5,8,11,False
300241,2,2,"[1,1]","[1,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.007335000,0.016012000,2,2,6,7,False
300242,3,2,"[2,1,2]","[1,2]","[[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.010912000,0.030148000,3,5,7,10,False
300243,4,4,"[2,2,2,1]","[2,1,3,1]","[[0,1,2,3],[0,1,2,3],[0,1,2,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.048590000,0.046626000,7,7,10,22,False
300244,2,5,"[3,1]","[1,3,3,2,2]","[[0,1,3,4],[3]]",FEASIBLE,FEASIBLE,null,0.012482000,0.021490000,4,4,9,12,False
300245,3,2,"[1,1,2]","[3,1]","[[0,1],[1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.012479000,0.027551000,3,4,7,10,False
300246,3,5,"[1,1,1]","[1,1,2,2,3]","[[0,3],[0,2],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.041023000,0.024358000,3,3,10,16,False
300247,5,5,"[1,2,1,2,2]","[3,3,3,1,3]","[[0,2],[0,2,4],[0,1,2,4],[0,1,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.120034000,0.041286000,8,8,12,28,False
300248,6,2,"[1,1,2,2,2,1]","[1,3]","[[1],[0],[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[1,2]",0.022560000,0.043205000,4,9,10,17,False
300249,5,5,"[3,1,2,1,3]","[3,3,3,1,2]","[[1,2,3],[0,1,3],[1,2,3,4],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.122119000,0.043451000,10,10,12,26,False
300250,1,2,[1],"[2,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003385000,0.011103000,1,1,5,5,False
300251,4,5,"[1,2,2,1]","[2,1,3,3,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4],[3,4]]",FEASIBLE,FEASIBLE,null,0.057064000,0.114981000,6,6,11,26,False
300252,6,6,"[1,3,2,1,1,1]","[2,2,2,1,2,2]","[[0,1,4,5],[1,2,3,4,5],[0,1,2,4],[5],[5],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.299002000,0.044319000,9,9,14,31,False
300253,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.002796000,0.009804000,1,1,4,3,False
300254,5,6,"[1,2,2,2,1]","[1,3,1,1,2,2]","[[0,1,2,5],[0,1,2,3,4,5],[3,4],[1,2,3,4],[5]]",FEASIBLE,FEASIBLE,null,0.143879000,0.042007000,8,8,13,28,False
300255,2,3,"[2,1]","[3,3,1]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009225000,0.018790000,3,3,7,11,False
300256,2,5,"[1,1]","[1,3,1,3,1]","[[1,2,3],[2,4]]",FEASIBLE,FEASIBLE,null,0.057304000,0.035722000,2,2,9,12,False
300257,5,3,"[2,1,1,1,1]","[2,2,3]","[[0,1,2],[1,2],[0,1],[0,1],[1,2]]",FEASIBLE,FEASIBLE,null,0.110224000,0.067898000,6,6,10,19,False
300258,5,3,"[1,1,1,1,1]","[3,3,1]","[[0,1,2],[0,2],[0],[0],[2]]",FEASIBLE,FEASIBLE,null,0.096815000,0.043304000,5,5,10,16,False
300259,2,5,"[2,3]","[3,3,3,1,1]","[[0,1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.016369000,0.030688000,5,5,9,13,False
300260,4,3,"[1,1,1,1]","[3,1,1]","[[2],[0,1,2],[1,2],[0]]",FEASIBLE,FEASIBLE,null,0.048181000,0.029037000,4,4,9,14,False
300261,3,2,"[1,1,1]","[3,3]","[[0,1],[1],[1]]",FEASIBLE,FEASIBLE,null,0.017910000,0.021321000,3,3,7,9,False
300262,5,5,"[1,1,3,1,2]","[3,1,1,2,1]","[[4],[0],[0,1,2,3,4],[1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.141135000,0.055077000,8,8,12,26,False
300263,3,4,"[1,1,3]","[3,2,2,1]","[[1],[0,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.027194000,0.028082000,5,5,9,14,False
300264,5,5,"[2,2,1,1,1]","[3,3,1,2,2]","[[2,3],[0,1,3],[0],[1,4],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.140249000,0.040192000,7,7,12,21,False
300265,3,4,"[2,1,2]","[2,2,2,2]","[[1,2],[1,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.216577000,0.121229000,5,5,9,14,False
300266,4,3,"[1,1,1,1]","[2,3,2]","[[1,2],[0,1],[1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.038868000,0.038479000,4,4,9,15,False
300267,5,2,"[1,1,1,2,1]","[1,2]","[[0,1],[1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[2,3]",0.024679000,0.039626000,3,6,9,15,False
300268,6,4,"[3,1,1,1,3,1]","[2,1,3,2]","[[0,1,3],[0,2],[1,2,3],[0,1,2,3],[0,1,3],[2,3]]",UNSAT,UNSAT,"[0,4]",0.030143000,0.057737000,8,10,12,27,False
300269,4,2,"[1,2,1,2]","[1,2]","[[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015129000,0.034221000,3,6,8,13,False
300270,5,2,"[1,2,1,1,2]","[1,2]","[[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[1,4]",0.021919000,0.038190000,3,7,9,16,False
300271,5,6,"[1,1,1,2,3]","[3,2,1,1,1,1]","[[1,3,4],[0,1,3,4,5],[5],[0,5],[0,3,4]]",UNSAT,UNSAT,"[2,3]",0.054654000,0.046301000,7,8,13,25,False
300272,2,2,"[1,1]","[2,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.007236000,0.015054000,2,2,6,7,False
300273,2,2,"[2,1]","[3,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007473000,0.017006000,3,3,6,8,False
300274,5,5,"[1,2,2,1,2]","[3,1,1,2,2]","[[0,1,2,3,4],[0,1,2],[0,1,2,3,4],[0,2,3],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.120218000,0.056719000,8,8,12,29,False
300275,5,5,"[2,2,1,2,1]","[1,3,2,1,1]","[[0,2,4],[0,1,2,3,4],[1,3,4],[0,1,3],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.121296000,0.042433000,8,8,12,27,False
300276,6,5,"[1,1,1,2,1,1]","[1,3,2,1,1]","[[0],[2],[1,2],[0,2,3],[3],[2]]",UNSAT,UNSAT,"[0,3,4]",0.105250000,0.044575000,5,7,13,20,False
300277,6,2,"[1,2,1,2,2,2]","[3,3]","[[0],[0,1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,3,4]",0.083526000,0.048284000,6,10,10,19,False
300278,3,2,"[1,2,2]","[2,3]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014634000,0.110707000,5,5,7,11,False
300279,5,5,"[1,1,2,3,2]","[1,1,3,1,1]","[[1,2,3],[0],[0,3],[0,1,2,3,4],[1,3,4]]",UNSAT,UNSAT,"[1,2]",0.037120000,0.068044000,6,9,12,24,False
300280,1,5,[2],"[3,1,3,2,3]","[[0,1,3]]",FEASIBLE,FEASIBLE,null,0.005234000,0.015892000,2,2,8,9,False
300281,2,6,"[1,1]","[2,1,3,3,2,1]","[[1,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.027255000,0.022551000,2,2,10,16,False
300282,4,4,"[1,2,2,1]","[3,3,2,3]","[[3],[0,1,2,3],[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.050850000,0.030135000,6,6,10,17,False
300283,3,4,"[2,1,3]","[1,2,1,1]","[[0,1],[1],[0,1,2,3]]",UNSAT,UNSAT,"[0,1,2]",0.024497000,0.038958000,5,6,9,14,False
300284,3,3,"[1,3,1]","[2,3,3]","[[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.019922000,0.027027000,5,5,8,14,False
300285,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.029117000,0.036096000,2,6,9,13,False
300286,4,5,"[3,2,3,1]","[3,2,2,2,1]","[[0,1,2,3,4],[1,4],[2,3,4],[3,4]]",UNSAT,UNSAT,"[1,2]",0.031914000,0.046824000,8,9,11,21,False
300287,5,2,"[2,1,1,1,1]","[3,3]","[[0,1],[1],[0],[1],[1]]",UNSAT,UNSAT,"[0,1,3,4]",0.056261000,0.037211000,5,6,9,13,False
300288,1,6,[1],"[3,2,2,1,1,1]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.005992000,0.016928000,1,1,9,13,False
300289,1,4,[2],"[2,2,1,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004707000,0.014557000,2,2,7,7,False
300290,1,6,[2],"[3,3,1,1,2,3]","[[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.006030000,0.017160000,2,2,9,12,False
300291,4,2,"[1,1,1,1]","[3,1]","[[0],[1],[1],[0]]",UNSAT,UNSAT,"[1,2]",0.016666000,0.028637000,3,4,8,10,False
300292,5,6,"[1,1,3,1,1]","[1,1,2,2,2,1]","[[0,4],[2],[0,2,3,4,5],[0,1,2,3,4,5],[4,5]]",FEASIBLE,FEASIBLE,null,0.150957000,0.121308000,7,7,13,27,False
300293,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005927000,0.013793000,2,2,5,5,False
300294,2,4,"[1,1]","[3,3,2,2]","[[1,3],[3]]",FEASIBLE,FEASIBLE,null,0.010654000,0.015504000,2,2,8,9,False
300295,4,4,"[3,2,1,3]","[1,3,2,1]","[[1,2,3],[0,1,2,3],[0],[0,1,3]]",UNSAT,UNSAT,"[0,3]",0.022115000,0.057274000,7,9,10,19,False
300296,2,3,"[2,1]","[2,2,1]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.009154000,0.017304000,3,3,7,8,False
300297,5,6,"[2,1,2,1,1]","[3,3,2,3,3,3]","[[0,1,2,3,5],[0,1,2,4],[0,1,3,4,5],[3],[1]]",FEASIBLE,FEASIBLE,null,0.139574000,0.036476000,7,7,13,27,False
300298,6,2,"[1,2,1,1,1,1]","[3,1]","[[0,1],[0,1],[0,1],[0],[1],[0]]",UNSAT,UNSAT,"[1,4]",0.025683000,0.041308000,4,7,10,17,False
300299,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006286000,0.014076000,2,2,5,5,False
300300,3,2,"[1,1,1]","[2,2]","[[0,1],[1],[0]]",FEASIBLE,FEASIBLE,null,0.018082000,0.022203000,3,3,7,9,False
300301,3,5,"[1,1,1]","[1,1,2,1,2]","[[0,3],[1,2],[0,4]]",FEASIBLE,FEASIBLE,null,0.028325000,0.023345000,3,3,10,14,False
300302,3,5,"[3,1,2]","[1,3,3,3,1]","[[0,1,2,3,4],[0,1,2,4],[0,1]]",FEASIBLE,FEASIBLE,null,0.027944000,0.039946000,6,6,10,19,False
300303,1,6,[2],"[1,1,1,1,1,3]","[[3,4]]",FEASIBLE,FEASIBLE,null,0.005860000,0.015715000,2,2,9,9,False
300304,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008222000,0.029144000,1,4,7,9,False
300305,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.005958000,0.021915000,1,2,5,5,False
300306,6,2,"[1,1,1,1,2,1]","[2,2]","[[0,1],[0,1],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[2,4,5]",0.074753000,0.043941000,4,7,10,18,False
300307,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011233000,0.040731000,3,3,6,7,False
300308,5,3,"[1,1,1,2,3]","[1,2,2]","[[1],[0,2],[0],[1,2],[0,1,2]]",UNSAT,UNSAT,"[2,4]",0.035135000,0.045102000,5,8,10,17,False
300309,4,5,"[1,1,2,2]","[1,1,3,2,3]","[[0,1,2,3],[1,2,3],[0,1,3,4],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.058130000,0.120776000,6,6,11,24,False
300310,1,4,[1],"[2,1,2,3]",[[2]],FEASIBLE,FEASIBLE,null,0.004914000,0.011759000,1,1,7,6,False
300311,2,2,"[1,1]","[1,1]","[[1],[1]]",UNSAT,UNSAT,"[0,1]",0.007480000,0.020963000,1,2,6,6,False
300312,2,4,"[2,1]","[1,1,1,3]","[[0,3],[3]]",FEASIBLE,FEASIBLE,null,0.011036000,0.018446000,3,3,8,9,False
300313,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002863000,0.010983000,1,1,4,3,False
