instance,family,scale,variant,seed,solver,runtime_ms,status,par2_ms,timed_out,structural_result,fallback_used,registry_ms,family_checks,recovery_ms,flow_ms,fallback_ms,total_end_to_end_ms,peak_rss_kb
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,lkk_4c_indexed,5038.55738,TIMEOUT,10000.0,True,,,,,,,,5038.55738,1656
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,cadical,66.330537,SATISFIABLE,66.330537,False,,,,,,,,66.330537,3108
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,cadical,117.075383,SATISFIABLE,117.075383,False,,,,,,,,117.075383,2640
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,kissat,66.445571,SATISFIABLE,66.445571,False,,,,,,,,66.445571,1896
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,lkk_4a_sealed,67.198049,SATISFIABLE,67.198049,False,UNKNOWN,True,0.592193,7055,0.230385,0,26.6631,30.5186,5992
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,1,lkk_4c_indexed,67.883344,SATISFIABLE,67.883344,False,UNKNOWN,True,0.071568,15,0.321464,0,36.2667,41.3383,6000
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,kissat,66.92181,SATISFIABLE,66.92181,False,,,,,,,,66.92181,1884
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,lkk_4a_sealed,67.012474,SATISFIABLE,67.012474,False,UNKNOWN,True,0.55638,7055,0.217448,0,25.8894,29.6111,5776
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,lkk_4c_indexed,66.764286,SATISFIABLE,66.764286,False,UNKNOWN,True,0.054147,15,0.236509,0,28.5683,32.5752,6020
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,2,cadical,66.741386,SATISFIABLE,66.741386,False,,,,,,,,66.741386,2644
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,lkk_4a_sealed,67.439768,SATISFIABLE,67.439768,False,UNKNOWN,True,0.574951,7055,0.2298,0,26.4225,30.5721,5904
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,lkk_4c_indexed,66.766412,SATISFIABLE,66.766412,False,UNKNOWN,True,0.050911,15,0.224855,0,26.347,29.538,5860
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,cadical,117.270329,SATISFIABLE,117.270329,False,,,,,,,,117.270329,2640
012_random_3sat_uniform_scale150_noise0.cnf,random_3sat,150,uniform,3,kissat,66.668694,SATISFIABLE,66.668694,False,,,,,,,,66.668694,1888
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,kissat,116.987554,SATISFIABLE,116.987554,False,,,,,,,,116.987554,2152
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,lkk_4a_sealed,721.015671,SATISFIABLE,721.015671,False,UNKNOWN,True,3.60678,44536,0.543995,0,660.337,668.619,8820
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,lkk_4c_indexed,719.108679,SATISFIABLE,719.108679,False,UNKNOWN,True,0.126212,11,0.564871,0,702.64,707.472,8820
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,1,cadical,720.292143,SATISFIABLE,720.292143,False,,,,,,,,720.292143,5656
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,lkk_4a_sealed,820.409112,SATISFIABLE,820.409112,False,UNKNOWN,True,3.33652,44536,0.649021,0,773.288,781.501,8648
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,lkk_4c_indexed,770.349343,SATISFIABLE,770.349343,False,UNKNOWN,True,0.135888,11,0.64262,0,741.51,747.263,8616
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,cadical,922.36135,SATISFIABLE,922.36135,False,,,,,,,,922.36135,5312
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,2,kissat,2025.165857,SATISFIABLE,2025.165857,False,,,,,,,,2025.165857,5596
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,lkk_4c_indexed,719.520784,SATISFIABLE,719.520784,False,UNKNOWN,True,0.124728,11,0.570133,0,688.074,693.386,8736
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,cadical,820.355225,SATISFIABLE,820.355225,False,,,,,,,,820.355225,5380
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,kissat,720.983288,SATISFIABLE,720.983288,False,,,,,,,,720.983288,4696
013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,3,lkk_4a_sealed,872.165378,SATISFIABLE,872.165378,False,UNKNOWN,True,4.96997,44536,0.809517,0,805.058,817.145,8492
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,lkk_4a_sealed,821.246849,SATISFIABLE,821.246849,False,UNKNOWN,True,17.7736,185346,1.5572,0,769.751,795.77,9928
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,lkk_4c_indexed,821.061878,SATISFIABLE,821.061878,False,UNKNOWN,True,0.299931,20,1.48946,0,775.9,784.305,10024
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,cadical,871.551216,SATISFIABLE,871.551216,False,,,,,,,,871.551216,6352
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,1,kissat,168.598659,SATISFIABLE,168.598659,False,,,,,,,,168.598659,2512
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,lkk_4c_indexed,873.013746,SATISFIABLE,873.013746,False,UNKNOWN,True,0.313801,20,1.52537,0,819.865,829.387,9920
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,cadical,922.174886,SATISFIABLE,922.174886,False,,,,,,,,922.174886,6276
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,kissat,167.042094,SATISFIABLE,167.042094,False,,,,,,,,167.042094,2700
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,2,lkk_4a_sealed,670.059011,SATISFIABLE,670.059011,False,UNKNOWN,True,14.5457,185346,1.30545,0,604.182,625.997,10000
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,cadical,919.787201,SATISFIABLE,919.787201,False,,,,,,,,919.787201,6880
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,kissat,117.248375,SATISFIABLE,117.248375,False,,,,,,,,117.248375,2516
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,lkk_4a_sealed,971.017788,SATISFIABLE,971.017788,False,UNKNOWN,True,14.5586,185346,1.1723,0,896.268,918.071,10460
014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,3,lkk_4c_indexed,1072.152269,SATISFIABLE,1072.152269,False,UNKNOWN,True,0.336289,20,1.42407,0,1012.93,1023.65,10268
