seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
700351,5,3,"[1,2,1,1,2]","[2,1,3]","[[0,1],[0,1],[1],[0,1,2],[1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.023788,0.039805,0.002935,False
700352,2,5,"[1,1]","[2,2,3,3,1]","[[4],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011912,0.025282,0.001102,False
700353,7,5,"[1,3,1,2,1,1,1]","[2,2,1,1,3]","[[0,1,2],[0,2,3,4],[0,1,2,3,4],[0,1,3,4],[0,1,2,3,4],[3],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.523129,0.076314,0.006542,False
700354,7,2,"[1,1,1,1,1,1,1]","[1,2]","[[0],[1],[1],[0,1],[0],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.020072,0.044845,0.003099,False
700355,6,6,"[2,1,3,1,1,1]","[2,3,3,2,2,1]","[[2,3,4],[1],[0,1,3,5],[0,1,2,3,4,5],[2,5],[1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.283711,0.118389,0.003455,False
700356,5,7,"[1,1,1,3,2]","[2,2,1,2,3,3,2]","[[4],[0,1,2,3,4,5,6],[0,2,3,6],[0,1,2,3,4,6],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.159571,0.051911,0.00363,False
700357,3,3,"[1,2,1]","[1,1,2]","[[1],[0,1],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01089,0.041174,0.00215,False
700358,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.052845,0.046577,0.002047,False
700359,2,4,"[1,2]","[1,1,2,2]","[[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.0124,0.023269,0.001446,False
700360,3,4,"[1,1,2]","[1,1,1,2]","[[1],[2,3],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.022732,0.02829,0.001906,False
700361,7,4,"[3,1,2,1,1,3,1]","[1,1,2,2]","[[0,1,2,3],[1],[1,3],[1,2],[3],[0,1,2,3],[1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.040065,0.057229,0.004554,False
700362,1,3,[1],"[3,3,3]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004006,0.010548,0.000702,False
700363,6,2,"[2,1,1,1,2,1]","[1,2]","[[0,1],[0],[1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012974,0.043976,0.002901,False
700364,2,4,"[1,1]","[1,1,3,3]","[[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01037,0.017852,0.001328,False
700365,6,6,"[1,1,2,1,2,1]","[1,3,3,2,3,3]","[[0,1,2,4,5],[0,3,4],[0,1,2],[3,5],[2,3,4],[5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.282051,0.057792,0.003008,False
700366,4,2,"[2,1,2,1]","[2,1]","[[0,1],[1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.087568,0.038534,0.002158,False
700367,4,4,"[2,2,2,1]","[2,3,3,3]","[[2,3],[0,2,3],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.047826,0.029142,0.00202,False
700368,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007651,0.019125,0.001235,False
700369,7,3,"[1,1,1,3,2,1,2]","[2,2,2]","[[2],[0,1],[0],[0,1,2],[0,2],[0,1,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 3, 4]",0.09158,0.069741,0.004137,False
700370,3,5,"[2,1,3]","[1,2,2,1,1]","[[1,2,3,4],[1],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026437,0.035341,0.002354,False
700371,7,6,"[2,3,2,1,3,2,2]","[2,3,3,1,1,1]","[[1,3],[1,2,3,5],[0,1,2,3,4,5],[3,4],[0,3,4],[4,5],[0,1,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.044372,0.104552,0.00714,False
700372,4,6,"[1,1,3,1]","[1,2,3,1,3,2]","[[1],[0,1,3,4,5],[0,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.065157,0.048266,0.003495,False
700373,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009658,0.032046,0.002067,False
700374,1,5,[2],"[2,2,1,2,2]","[[0,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004793,0.014636,0.001089,False
700375,2,7,"[2,1]","[1,3,3,2,3,3,1]","[[2,5],[0,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015983,0.021075,0.001567,False
700376,7,7,"[1,3,1,3,3,1,2]","[3,3,2,3,3,2,1]","[[2,6],[0,2,5],[0,1,3,5],[0,2,3,4],[0,1,2,3,4,5,6],[0],[0,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.688278,0.170531,0.006089,False
700377,7,4,"[3,1,1,3,2,1,2]","[2,1,1,2]","[[0,2,3],[2],[0,2],[0,2,3],[1,2,3],[1],[1,3]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.023783,0.058161,0.004407,False
700378,5,3,"[1,1,1,2,2]","[2,3,2]","[[1,2],[1,2],[0,1,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.078823,0.045548,0.002839,False
700379,4,4,"[1,1,2,1]","[3,3,2,1]","[[3],[0,1,2,3],[1,3],[2,3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.018847,0.034295,0.003514,False
700380,6,3,"[1,2,1,3,1,2]","[1,1,2]","[[0,1,2],[0,1],[0],[0,1,2],[0,1,2],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.029081,0.04957,0.004149,False
700381,2,5,"[3,2]","[3,2,2,2,1]","[[0,1,2,3,4],[0,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012371,0.024225,0.001688,False
700382,5,5,"[1,2,2,1,1]","[3,3,3,1,3]","[[0,2],[1,2,3,4],[0,4],[2,3],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.119447,0.034492,0.002416,False
700383,1,4,[2],"[2,2,3,2]","[[1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005617,0.013508,0.000993,False
700384,1,6,[1],"[2,2,2,2,3,3]",[[3]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005172,0.011146,0.000887,False
700385,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002597,0.008763,0.00065,False
700386,5,7,"[2,2,1,1,2]","[3,3,3,3,3,1,1]","[[1,2,3,5],[1,3,4,5,6],[6],[3],[3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.168105,0.040099,0.00277,False
700387,1,7,[3],"[1,2,1,2,1,2,2]","[[0,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006377,0.020776,0.001207,False
700388,5,4,"[1,1,2,2,3]","[2,3,3,3]","[[0,3],[2,3],[0,2,3],[0,1,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.099746,0.123805,0.003203,False
700389,4,6,"[1,2,3,3]","[1,1,2,3,1,2]","[[0,1,2,3,4,5],[1,2,3,5],[0,1,2,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.157037,0.074377,0.004077,False
700390,7,3,"[2,2,3,3,1,1,2]","[3,2,1]","[[0,1,2],[0,2],[0,1,2],[0,1,2],[1],[2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.033536,0.062472,0.004389,False
700391,2,7,"[1,1]","[1,2,1,3,2,3,3]","[[4],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015323,0.016784,0.001094,False
700392,7,6,"[3,1,2,2,1,2,1]","[3,1,1,2,2,3]","[[1,2,4,5],[2,3,5],[0,1,2,3,4,5],[0,1,3],[1,2],[0,1,2,3,5],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.612763,0.098155,0.006437,False
700393,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00269,0.009755,0.000609,False
700394,5,2,"[1,1,2,1,2]","[3,3]","[[1],[0],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.056014,0.03805,0.002622,False
700395,3,3,"[1,1,2]","[2,2,2]","[[1],[2],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018983,0.030628,0.001256,False
700396,4,3,"[3,1,3,1]","[3,1,2]","[[0,1,2],[0,1],[0,1,2],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.015854,0.048449,0.002704,False
700397,1,5,[2],"[1,1,1,1,3]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004975,0.016203,0.001185,False
700398,2,3,"[1,1]","[3,3,3]","[[0,1],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00895,0.015493,0.001109,False
700399,4,7,"[1,2,3,2]","[2,2,1,2,3,2,1]","[[3],[0,2,5],[0,1,2,3,4,6],[2,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.076045,0.060754,0.003103,False
700400,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.027173,0.164165,0.002065,False
700401,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010894,0.036536,0.002292,False
700402,1,4,[1],"[1,2,1,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004476,0.012469,0.000837,False
700403,2,4,"[3,3]","[2,1,1,1]","[[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010519,0.036128,0.002637,False
700404,2,2,"[1,1]","[1,3]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007442,0.014338,0.001032,False
700405,1,6,[1],"[1,3,3,3,2,1]","[[0,1,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005268,0.013131,0.000983,False
700406,2,4,"[1,1]","[2,3,2,2]","[[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010392,0.016966,0.001293,False
700407,1,3,[1],"[3,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003724,0.011417,0.000767,False
700408,7,3,"[1,2,3,2,1,2,1]","[1,2,2]","[[1],[0,1,2],[0,1,2],[0,1,2],[0],[0,2],[0]]",UNSAT,UNSAT,UNSAT,"[2, 4]",0.046545,0.053322,0.004061,False
700409,5,7,"[1,2,1,1,2]","[1,2,2,3,1,2,3]","[[0,1,2,3,4,6],[0,1,3,4,5],[0,1,2,3,4,5,6],[0],[2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.159331,0.059801,0.004178,False
700410,5,5,"[1,1,2,2,2]","[2,1,1,3,3]","[[0],[1,3],[0,1,2,3,4],[2,3,4],[0,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.118878,0.051841,0.003488,False
700411,2,4,"[2,1]","[2,3,1,3]","[[1,3],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01055,0.017254,0.001155,False
700412,6,6,"[1,3,1,3,3,1]","[3,1,2,1,3,1]","[[5],[1,2,4],[1,2,3,4,5],[0,1,2,3,4,5],[0,2,3,4,5],[4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.25742,0.141827,0.005693,False
700413,3,6,"[1,3,1]","[3,1,2,2,2,3]","[[3],[1,2,3,5],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.030699,0.02888,0.001789,False
700414,6,2,"[1,1,2,1,1,1]","[3,2]","[[1],[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3]",0.0476,0.043424,0.003143,False
700415,1,4,[2],"[3,1,2,1]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004737,0.025911,0.0008,False
700416,7,6,"[2,2,2,3,1,2,3]","[3,3,1,3,3,3]","[[0,1,3,4],[0,5],[0,1,3,4],[0,1,4],[4],[0,1,2,3,4],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.655228,0.078794,0.004922,False
700417,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009049,0.027762,0.001635,False
700418,4,2,"[1,1,1,1]","[3,3]","[[1],[1],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.030032,0.021446,0.001433,False
700419,7,2,"[1,1,2,1,2,2,2]","[2,2]","[[0,1],[1],[0,1],[0],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 4]",0.064013,0.047767,0.003281,False
700420,6,6,"[1,1,3,2,2,1]","[2,2,3,2,1,3]","[[5],[4],[0,2,4,5],[2,5],[2,3,4],[0,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.288414,0.044372,0.002898,False
700421,7,7,"[2,2,2,2,2,1,3]","[1,3,3,1,1,2,2]","[[1,5],[0,1,3,4,5,6],[0,1,3,4,5,6],[0,2,3,4,6],[4,5,6],[0,3,5,6],[0,2,3,4,6]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 6]",0.715577,0.092102,0.007409,False
700422,2,4,"[1,3]","[2,2,1,3]","[[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011237,0.103798,0.001376,False
700423,3,6,"[1,3,1]","[2,2,1,3,3,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031378,0.031331,0.002567,False
700424,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.051749,0.03514,0.001933,False
700425,6,6,"[1,2,2,1,2,3]","[1,1,3,1,2,2]","[[4],[0,1,2,4,5],[0,1,2,3,4],[0],[0,1,2,4,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.290188,0.09474,0.007009,False
700426,7,7,"[2,3,3,3,2,3,3]","[1,2,1,2,3,3,3]","[[0,1,2,3,4,5,6],[0,1,4],[0,1,2,3,4],[0,2,6],[2,3,4,5,6],[1,2,6],[0,1,2,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.070649,0.121511,0.008997,False
700427,7,2,"[1,1,1,2,1,2,1]","[3,2]","[[0,1],[1],[0],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 3, 5]",0.08894,0.049376,0.003215,False
700428,7,3,"[1,1,2,2,1,1,1]","[2,1,1]","[[0],[0],[0,1,2],[1,2],[0,1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.044756,0.047799,0.003295,False
700429,6,5,"[1,2,2,1,1,3]","[2,3,1,3,2]","[[3],[0,2,3],[2,3,4],[0,1,2,3],[1],[0,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.2446,0.072167,0.00376,False
700430,6,2,"[2,1,1,1,1,1]","[1,2]","[[0,1],[0,1],[0],[1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.015355,0.039661,0.002725,False
700431,5,3,"[3,2,1,3,1]","[2,1,3]","[[0,1,2],[0,2],[1],[0,1,2],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.018538,0.117821,0.003127,False
700432,2,7,"[2,3]","[1,1,2,3,1,3,3]","[[0,4,5],[0,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015629,0.033062,0.002082,False
700433,7,7,"[1,2,1,2,1,3,2]","[3,1,1,2,2,2,3]","[[1,2,3,4,5],[0,2,3,4,5,6],[1,2,3,5,6],[0,1,5],[2],[0,3,4,6],[1,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.697686,0.105654,0.006332,False
700434,1,2,[2],"[2,3]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003818,0.012979,0.000741,False
700435,5,5,"[1,2,2,2,1]","[2,2,2,2,1]","[[3],[0,1,3],[0,2,3,4],[0,1,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.12001,0.040197,0.002937,False
700436,4,6,"[3,2,1,1]","[1,3,2,1,1,1]","[[0,1,2,3,4],[0,1,2,3,4,5],[0,3],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.066975,0.038136,0.002841,False
700437,5,6,"[1,1,1,3,1]","[2,3,3,1,3,2]","[[2],[3],[2],[0,2,4,5],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.137305,0.034295,0.002329,False
700438,3,4,"[1,2,1]","[3,2,3,3]","[[1],[1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.022111,0.022576,0.001582,False
700439,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002746,0.008892,0.000953,False
700440,3,3,"[3,1,3]","[1,1,2]","[[0,1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.012816,0.045542,0.003239,False
700441,6,6,"[2,2,1,1,1,3]","[3,1,1,1,2,3]","[[1,5],[0,1,2,3],[4],[0,1,2,3,4,5],[2],[1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4, 5]",0.204766,0.066561,0.004772,False
700442,5,4,"[1,1,1,2,3]","[2,2,3,3]","[[0,1,2,3],[1],[0],[1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.096497,0.123322,0.00274,False
700443,2,7,"[2,1]","[3,2,2,2,2,2,2]","[[0,3,6],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015812,0.024109,0.001755,False
700444,7,4,"[2,1,1,3,1,2,1]","[1,3,3,3]","[[0,1,3],[2,3],[0,1,2,3],[0,1,2,3],[0,1,3],[0,1,2,3],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.432035,0.070339,0.005409,False
700445,6,5,"[1,2,1,1,2,1]","[1,2,2,2,1]","[[4],[0,2,3,4],[1,2],[0,1,2,3,4],[1,4],[1,4]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.035848,0.067973,0.004397,False
700446,6,2,"[1,1,2,2,1,1]","[2,1]","[[0,1],[1],[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.022506,0.042792,0.002889,False
700447,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002785,0.009904,0.000542,False
700448,7,4,"[3,3,1,2,2,3,3]","[1,2,1,3]","[[0,1,2,3],[1,2,3],[3],[0,2,3],[0,1,3],[0,1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.089013,0.069522,0.004967,False
700449,3,2,"[1,1,2]","[1,2]","[[0],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.010673,0.039973,0.001798,False
700450,4,3,"[1,1,1,1]","[1,2,2]","[[0,1],[2],[2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.039637,0.026503,0.001565,False
700451,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.010548,0.024412,0.001591,False
700452,3,2,"[1,1,2]","[1,1]","[[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.010472,0.028491,0.001954,False
700453,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005647,0.013353,0.000659,False
700454,3,3,"[1,1,1]","[1,2,3]","[[0,1,2],[1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018167,0.022622,0.001262,False
700455,1,4,[2],"[1,3,1,3]","[[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004622,0.014666,0.000872,False
700456,7,4,"[1,1,1,2,1,1,1]","[3,2,2,3]","[[2],[1],[2,3],[0,1,2,3],[1],[2],[2]]",UNSAT,UNSAT,UNSAT,"[0, 5, 6]",0.128824,0.061018,0.003706,False
700457,2,2,"[1,1]","[1,1]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007448,0.015636,0.000958,False
700458,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010702,0.036957,0.002322,False
700459,2,4,"[3,1]","[1,3,2,3]","[[0,2,3],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010745,0.020081,0.001215,False
700460,3,3,"[1,2,2]","[1,1,3]","[[1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019154,0.035654,0.002011,False
700461,2,7,"[3,2]","[2,2,1,3,1,1,1]","[[0,1,2,3,4,5,6],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016109,0.048506,0.002244,False
700462,6,5,"[1,1,1,3,3,1]","[2,3,3,1,1]","[[2],[0,1],[4],[0,1,2,3,4],[0,1,2,4],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.252416,0.056909,0.003406,False
700463,2,2,"[1,2]","[3,1]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007447,0.017218,0.00103,False
700464,1,6,[1],"[3,2,3,1,1,3]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005349,0.011572,0.000811,False
700465,3,2,"[2,1,1]","[1,2]","[[0,1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.010362,0.027721,0.00175,False
700466,1,5,[2],"[1,3,3,1,2]","[[0,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004976,0.015658,0.001099,False
700467,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.0064,0.024945,0.001408,False
700468,2,5,"[1,1]","[3,1,1,3,3]","[[1,2],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012025,0.01632,0.001139,False
700469,7,5,"[1,1,2,3,2,3,3]","[2,2,1,3,2]","[[0,1,2,4],[2],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,4],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[2, 3, 5, 6]",0.379499,0.158286,0.006444,False
700470,7,2,"[1,1,1,1,1,1,1]","[1,1]","[[0],[0],[1],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.015578,0.043151,0.002784,False
700471,5,6,"[2,1,2,3,1]","[2,3,1,3,2,3]","[[0,3,5],[4],[0,1,2,4,5],[0,2,3],[2]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.062999,0.058475,0.003909,False
700472,7,1,"[1,1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.079447,0.038945,0.002164,False
700473,7,5,"[2,3,1,1,1,3,2]","[1,1,3,3,3]","[[0,1,2,3,4],[0,1,2,3,4],[3,4],[0,1,2],[2],[0,1,3,4],[2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 5, 6]",0.495565,0.094008,0.006454,False
700474,1,2,[1],"[2,3]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003492,0.010504,0.000669,False
700475,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.034605,0.037848,0.00195,False
700476,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002662,0.00954,0.000522,False
700477,1,5,[2],"[3,3,2,1,2]","[[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004818,0.014546,0.000975,False
700478,5,2,"[2,1,1,2,1]","[1,1]","[[0,1],[0],[0],[0,1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011932,0.035483,0.002359,False
700479,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.010787,0.038635,0.001822,False
700480,6,3,"[2,1,3,1,3,3]","[1,1,1]","[[0,1,2],[1],[0,1,2],[2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.019665,0.119341,0.003649,False
700481,7,7,"[3,2,3,1,3,1,3]","[3,3,2,3,2,1,3]","[[0,1,3],[0,1,2,3,4,5,6],[0,1,2,3,4,6],[0,1,3,5,6],[1,4,5],[0,1,3,4,5,6],[0,3,5]]",UNSAT,UNSAT,UNSAT,"[4, 6]",0.176519,0.105626,0.006925,False
700482,3,2,"[2,2,1]","[3,3]","[[0,1],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015116,0.022596,0.001252,False
700483,1,6,[1],"[1,3,3,2,1,2]","[[1,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005576,0.014031,0.001092,False
700484,5,7,"[1,2,3,3,2]","[1,1,1,1,3,3,1]","[[1,3,4],[1,3],[0,1,2,3,5],[0,1,2,3,4,5,6],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.184106,0.084231,0.004591,False
700485,2,2,"[1,1]","[1,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009531,0.01955,0.000936,False
700486,5,7,"[1,2,3,1,2]","[3,3,1,2,1,2,3]","[[2,3,4,5,6],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[3,5],[1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.206574,0.057178,0.003627,False
700487,2,3,"[1,1]","[1,3,1]","[[0],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009076,0.015534,0.00093,False
700488,6,5,"[1,1,1,1,3,2]","[1,1,2,1,1]","[[0,1,4],[1,3],[2],[1,2],[0,2,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4, 5]",0.178799,0.067201,0.004356,False
700489,6,5,"[1,1,1,1,2,3]","[1,2,2,2,3]","[[2],[0,1,3],[0,1,2,3,4],[0],[3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.25058,0.16395,0.003682,False
